transaction_id,date,month,quarter,channel,campaign_objective,customer_segment,lifecycle_stage,device,geo_region,ad_budget_level,campaign_daily_spend_usd,cost_attributed_usd,landing_variant,cta_variant,lead_magnet,checkout_simplified,webinar_invited,webinar_attended,new_product_offer,lead_score,converted_to_sale,days_to_close,aov_usd,revenue_usd,gross_margin_pct,gross_profit_usd,contribution_profit_usd
TX-004806,2024-09-08,2024-09,2024Q3,Facebook Ads,cold_acquisition,B2B Services,known_lead,desktop,US Hispanic,high,626.13,18.72,baseline,standard,0,0,0,0,0,50,0,,0.0,0.0,0.747,0.0,-18.72
TX-004807,2024-09-08,2024-09,2024Q3,SEO / Blog,cold_acquisition,SMB,returning_customer,desktop,US Hispanic,organic_or_owned,0.0,1.47,baseline,standard,0,0,0,0,0,83,0,,0.0,0.0,0.739,0.0,-1.47
TX-004808,2024-09-08,2024-09,2024Q3,TikTok Ads,nurture,Ecommerce,new_visitor,desktop,CL,high,385.12,10.72,baseline,standard,0,0,0,0,0,35,0,,0.0,0.0,0.692,0.0,-10.72
TX-004809,2024-09-08,2024-09,2024Q3,Afiliados,nurture,Enterprise,returning_customer,desktop,CO,organic_or_owned,1.6,7.97,baseline,standard,0,0,0,0,0,61,0,,0.0,0.0,0.708,0.0,-7.97
TX-004810,2024-09-08,2024-09,2024Q3,Facebook Ads,launch,Creator,returning_customer,desktop,CO,high,648.0,17.19,baseline,standard,0,0,0,0,0,46,0,,0.0,0.0,0.721,0.0,-17.19
TX-004811,2024-09-09,2024-09,2024Q3,Facebook Ads,cold_acquisition,Creator,new_visitor,desktop,MX,high,744.82,10.3,baseline,standard,0,0,0,0,0,41,0,,0.0,0.0,0.68,0.0,-10.3
TX-004812,2024-09-09,2024-09,2024Q3,Webinar,nurture,Creator,new_visitor,tablet,ES,organic_or_owned,0.0,7.23,baseline,standard,0,0,0,0,0,73,1,8,811.47,811.47,0.732,594.0,564.77
TX-004813,2024-09-09,2024-09,2024Q3,Facebook Ads,cold_acquisition,Enterprise,new_visitor,desktop,ES,high,683.67,19.82,baseline,standard,0,0,0,0,0,47,0,,0.0,0.0,0.702,0.0,-19.82
TX-004814,2024-09-09,2024-09,2024Q3,Google Ads,retargeting,Ecommerce,returning_customer,mobile,AR,high,632.16,13.68,baseline,standard,0,0,0,0,0,63,0,,0.0,0.0,0.747,0.0,-13.68
TX-004815,2024-09-09,2024-09,2024Q3,SEO / Blog,cold_acquisition,SMB,new_visitor,desktop,ES,organic_or_owned,0.0,1.52,baseline,standard,0,0,0,0,0,49,0,,0.0,0.0,0.735,0.0,-1.52
TX-004816,2024-09-09,2024-09,2024Q3,Facebook Ads,evergreen,B2B Services,new_visitor,desktop,ES,high,607.46,23.76,baseline,standard,0,0,0,0,0,41,0,,0.0,0.0,0.738,0.0,-23.76
TX-004817,2024-09-09,2024-09,2024Q3,Facebook Ads,retargeting,SMB,returning_customer,desktop,ES,high,754.9,13.4,baseline,standard,0,0,0,0,0,45,0,,0.0,0.0,0.683,0.0,-13.4
TX-004818,2024-09-09,2024-09,2024Q3,Google Ads,cold_acquisition,Enterprise,returning_customer,desktop,ES,high,373.03,12.63,baseline,standard,0,0,0,0,0,65,0,,0.0,0.0,0.77,0.0,-12.63
TX-004819,2024-09-09,2024-09,2024Q3,Webinar,evergreen,Creator,new_visitor,mobile,CL,organic_or_owned,49.38,4.0,baseline,standard,0,0,0,0,0,51,0,,0.0,0.0,0.786,0.0,-4.0
TX-004820,2024-09-09,2024-09,2024Q3,TikTok Ads,evergreen,B2B Services,known_lead,mobile,ES,high,425.4,11.96,baseline,standard,0,0,0,0,0,57,0,,0.0,0.0,0.687,0.0,-11.96
TX-004821,2024-09-09,2024-09,2024Q3,SEO / Blog,cold_acquisition,SMB,returning_customer,desktop,ES,organic_or_owned,33.69,2.26,baseline,standard,0,0,0,0,0,71,0,,0.0,0.0,0.797,0.0,-2.26
TX-004822,2024-09-09,2024-09,2024Q3,Email,launch,Enterprise,new_visitor,desktop,AR,organic_or_owned,37.91,0.64,baseline,standard,0,0,0,0,0,64,0,,0.0,0.0,0.86,0.0,-0.64
TX-004823,2024-09-09,2024-09,2024Q3,Webinar,evergreen,SMB,new_visitor,desktop,CL,organic_or_owned,0.0,5.59,baseline,standard,0,0,0,0,0,49,1,17,600.88,600.88,0.803,482.51,454.92
TX-004824,2024-09-09,2024-09,2024Q3,Afiliados,evergreen,SMB,new_visitor,mobile,MX,organic_or_owned,4.21,7.08,baseline,standard,0,0,0,0,0,33,0,,0.0,0.0,0.683,0.0,-7.08
TX-004825,2024-09-09,2024-09,2024Q3,TikTok Ads,nurture,SMB,new_visitor,desktop,ES,high,461.54,11.28,baseline,standard,0,0,0,0,0,31,0,,0.0,0.0,0.751,0.0,-11.28
TX-004826,2024-09-09,2024-09,2024Q3,Facebook Ads,launch,B2B Services,new_visitor,mobile,CO,high,575.94,16.35,baseline,standard,0,0,0,0,0,25,0,,0.0,0.0,0.713,0.0,-16.35
TX-004827,2024-09-09,2024-09,2024Q3,Google Ads,retargeting,Creator,new_visitor,desktop,CO,high,541.77,7.56,baseline,standard,0,0,0,0,0,36,0,,0.0,0.0,0.738,0.0,-7.56
TX-004828,2024-09-09,2024-09,2024Q3,SEO / Blog,evergreen,SMB,new_visitor,mobile,CO,organic_or_owned,0.0,1.44,baseline,standard,0,0,0,0,0,47,0,,0.0,0.0,0.734,0.0,-1.44
TX-004829,2024-09-09,2024-09,2024Q3,Afiliados,nurture,B2B Services,new_visitor,mobile,ES,organic_or_owned,11.83,11.13,baseline,standard,0,0,0,0,0,47,0,,0.0,0.0,0.721,0.0,-11.13
TX-004830,2024-09-10,2024-09,2024Q3,SEO / Blog,evergreen,Ecommerce,new_visitor,mobile,ES,organic_or_owned,0.0,2.39,baseline,standard,0,0,0,0,0,70,0,,0.0,0.0,0.717,0.0,-2.39
TX-004831,2024-09-10,2024-09,2024Q3,SEO / Blog,cold_acquisition,Ecommerce,new_visitor,mobile,US Hispanic,organic_or_owned,0.0,1.64,baseline,standard,0,0,0,0,0,57,0,,0.0,0.0,0.785,0.0,-1.64
TX-004832,2024-09-10,2024-09,2024Q3,Email,nurture,Enterprise,known_lead,mobile,MX,organic_or_owned,0.0,0.75,baseline,standard,0,0,0,0,0,99,1,11,2190.41,2190.41,0.791,1732.61,1709.86
TX-004833,2024-09-10,2024-09,2024Q3,TikTok Ads,evergreen,SMB,known_lead,mobile,ES,high,405.93,10.94,baseline,standard,0,0,0,0,0,46,0,,0.0,0.0,0.756,0.0,-10.94
TX-004834,2024-09-10,2024-09,2024Q3,SEO / Blog,cold_acquisition,Ecommerce,new_visitor,mobile,ES,organic_or_owned,0.0,1.7,baseline,standard,0,0,0,0,0,65,0,,0.0,0.0,0.788,0.0,-1.7
TX-004835,2024-09-10,2024-09,2024Q3,Afiliados,evergreen,SMB,new_visitor,desktop,AR,organic_or_owned,0.0,6.68,baseline,standard,0,0,0,0,0,46,0,,0.0,0.0,0.69,0.0,-6.68
TX-004836,2024-09-10,2024-09,2024Q3,Webinar,nurture,SMB,known_lead,desktop,ES,organic_or_owned,0.0,5.19,baseline,standard,0,0,0,0,0,66,0,,0.0,0.0,0.69,0.0,-5.19
TX-004837,2024-09-10,2024-09,2024Q3,Email,nurture,B2B Services,known_lead,mobile,MX,organic_or_owned,31.13,0.55,baseline,standard,0,0,0,0,0,77,1,6,1322.48,1322.48,0.83,1097.66,1075.11
TX-004838,2024-09-10,2024-09,2024Q3,Google Ads,cold_acquisition,Enterprise,known_lead,desktop,AR,high,518.85,23.95,baseline,standard,0,0,0,0,0,61,1,2,1746.67,1746.67,0.706,1233.15,1187.2
TX-004839,2024-09-10,2024-09,2024Q3,TikTok Ads,cold_acquisition,Enterprise,new_visitor,mobile,AR,high,527.69,8.92,baseline,standard,0,0,0,0,0,38,0,,0.0,0.0,0.751,0.0,-8.92
TX-004840,2024-09-10,2024-09,2024Q3,SEO / Blog,launch,Enterprise,new_visitor,desktop,AR,organic_or_owned,0.0,1.26,baseline,standard,0,0,0,0,0,75,0,,0.0,0.0,0.722,0.0,-1.26
TX-004841,2024-09-10,2024-09,2024Q3,Facebook Ads,cold_acquisition,Creator,new_visitor,desktop,MX,high,642.49,13.1,baseline,standard,0,0,0,0,0,48,0,,0.0,0.0,0.686,0.0,-13.1
TX-004842,2024-09-10,2024-09,2024Q3,SEO / Blog,evergreen,SMB,new_visitor,mobile,MX,organic_or_owned,28.69,2.12,baseline,standard,0,0,0,0,0,46,0,,0.0,0.0,0.842,0.0,-2.12
TX-004843,2024-09-10,2024-09,2024Q3,Email,nurture,SMB,new_visitor,mobile,US Hispanic,organic_or_owned,0.0,0.7,baseline,standard,0,0,0,0,0,67,0,,0.0,0.0,0.721,0.0,-0.7
TX-004844,2024-09-10,2024-09,2024Q3,SEO / Blog,evergreen,Creator,new_visitor,desktop,CO,organic_or_owned,1.87,1.78,baseline,standard,0,0,0,0,0,52,0,,0.0,0.0,0.706,0.0,-1.78
TX-004845,2024-09-10,2024-09,2024Q3,Google Ads,cold_acquisition,Ecommerce,new_visitor,desktop,ES,high,371.01,15.97,baseline,standard,0,0,0,0,0,26,0,,0.0,0.0,0.64,0.0,-15.97
TX-004846,2024-09-10,2024-09,2024Q3,Facebook Ads,cold_acquisition,Ecommerce,known_lead,desktop,ES,high,726.82,19.74,baseline,standard,0,0,0,0,0,54,0,,0.0,0.0,0.719,0.0,-19.74
TX-004847,2024-09-10,2024-09,2024Q3,Email,nurture,SMB,new_visitor,desktop,ES,organic_or_owned,0.0,1.0,baseline,standard,0,0,0,0,0,48,0,,0.0,0.0,0.753,0.0,-1.0
TX-004848,2024-09-10,2024-09,2024Q3,Facebook Ads,retargeting,Ecommerce,new_visitor,desktop,MX,high,491.38,17.81,baseline,standard,0,0,0,0,0,40,0,,0.0,0.0,0.7,0.0,-17.81
TX-004849,2024-09-10,2024-09,2024Q3,Afiliados,cold_acquisition,B2B Services,new_visitor,desktop,ES,organic_or_owned,7.5,8.08,baseline,standard,0,0,0,0,0,65,0,,0.0,0.0,0.652,0.0,-8.08
TX-004850,2024-09-10,2024-09,2024Q3,TikTok Ads,evergreen,Ecommerce,new_visitor,mobile,ES,high,325.59,8.03,baseline,standard,0,0,0,0,0,40,0,,0.0,0.0,0.74,0.0,-8.03
TX-004851,2024-09-10,2024-09,2024Q3,Webinar,nurture,SMB,known_lead,mobile,MX,organic_or_owned,0.0,5.31,baseline,standard,0,0,0,0,0,55,0,,0.0,0.0,0.76,0.0,-5.31
TX-004852,2024-09-10,2024-09,2024Q3,Facebook Ads,cold_acquisition,Ecommerce,new_visitor,mobile,CO,high,728.83,22.61,baseline,standard,0,0,0,0,0,36,0,,0.0,0.0,0.71,0.0,-22.61
TX-004853,2024-09-10,2024-09,2024Q3,Webinar,evergreen,B2B Services,returning_customer,mobile,CL,organic_or_owned,0.0,4.11,baseline,standard,0,0,0,0,0,55,0,,0.0,0.0,0.757,0.0,-4.11
TX-004854,2024-09-10,2024-09,2024Q3,SEO / Blog,nurture,Creator,returning_customer,tablet,MX,organic_or_owned,17.57,1.79,baseline,standard,0,0,0,0,0,77,0,,0.0,0.0,0.697,0.0,-1.79
TX-004855,2024-09-10,2024-09,2024Q3,SEO / Blog,evergreen,B2B Services,returning_customer,desktop,ES,organic_or_owned,0.0,3.31,baseline,standard,0,0,0,0,0,84,0,,0.0,0.0,0.768,0.0,-3.31
TX-004856,2024-09-10,2024-09,2024Q3,TikTok Ads,retargeting,Ecommerce,returning_customer,mobile,AR,high,339.59,8.74,baseline,standard,0,0,0,0,0,63,0,,0.0,0.0,0.618,0.0,-8.74
TX-004857,2024-09-11,2024-09,2024Q3,Email,launch,Enterprise,known_lead,mobile,ES,organic_or_owned,44.45,0.95,baseline,standard,0,0,0,0,0,83,1,6,2032.97,2032.97,0.735,1494.23,1471.28
TX-004858,2024-09-11,2024-09,2024Q3,Facebook Ads,cold_acquisition,B2B Services,new_visitor,desktop,ES,high,613.62,14.13,baseline,standard,0,0,0,0,0,30,0,,0.0,0.0,0.693,0.0,-14.13
TX-004859,2024-09-11,2024-09,2024Q3,Google Ads,cold_acquisition,B2B Services,new_visitor,mobile,ES,high,558.34,17.65,baseline,standard,0,0,0,0,0,45,1,10,1742.74,1742.74,0.752,1310.54,1270.89
TX-004860,2024-09-11,2024-09,2024Q3,Facebook Ads,retargeting,B2B Services,new_visitor,mobile,MX,high,775.39,16.64,baseline,standard,0,0,0,0,0,30,0,,0.0,0.0,0.643,0.0,-16.64
TX-004861,2024-09-11,2024-09,2024Q3,Webinar,retargeting,Ecommerce,new_visitor,mobile,ES,organic_or_owned,0.0,4.22,baseline,standard,0,0,0,0,0,60,1,1,1285.72,1285.72,0.757,973.29,947.07
TX-004862,2024-09-11,2024-09,2024Q3,Facebook Ads,cold_acquisition,B2B Services,new_visitor,desktop,ES,high,656.26,16.26,baseline,standard,0,0,0,0,0,67,0,,0.0,0.0,0.729,0.0,-16.26
TX-004863,2024-09-11,2024-09,2024Q3,Afiliados,evergreen,Creator,known_lead,mobile,MX,organic_or_owned,0.0,5.97,baseline,standard,0,0,0,0,0,55,0,,0.0,0.0,0.792,0.0,-5.97
TX-004864,2024-09-11,2024-09,2024Q3,SEO / Blog,nurture,SMB,new_visitor,mobile,ES,organic_or_owned,7.21,2.14,baseline,standard,0,0,0,0,0,60,0,,0.0,0.0,0.756,0.0,-2.14
TX-004865,2024-09-11,2024-09,2024Q3,Facebook Ads,cold_acquisition,B2B Services,new_visitor,desktop,ES,high,696.17,15.37,baseline,standard,0,0,0,0,0,35,0,,0.0,0.0,0.704,0.0,-15.37
TX-004866,2024-09-11,2024-09,2024Q3,SEO / Blog,retargeting,SMB,new_visitor,desktop,CO,organic_or_owned,1.52,2.16,baseline,standard,0,0,0,0,0,62,0,,0.0,0.0,0.788,0.0,-2.16
TX-004867,2024-09-11,2024-09,2024Q3,Facebook Ads,retargeting,Enterprise,known_lead,mobile,ES,high,590.38,10.51,baseline,standard,0,0,0,0,0,46,0,,0.0,0.0,0.759,0.0,-10.51
TX-004868,2024-09-11,2024-09,2024Q3,Webinar,retargeting,Enterprise,known_lead,mobile,MX,organic_or_owned,0.0,5.98,baseline,standard,0,0,0,0,0,70,1,6,1430.03,1430.03,0.752,1075.38,1047.4
TX-004869,2024-09-11,2024-09,2024Q3,Webinar,nurture,Enterprise,new_visitor,desktop,US Hispanic,organic_or_owned,0.0,4.05,baseline,standard,0,0,0,0,0,63,0,,0.0,0.0,0.754,0.0,-4.05
TX-004870,2024-09-11,2024-09,2024Q3,Google Ads,retargeting,B2B Services,new_visitor,mobile,ES,high,567.05,13.5,baseline,standard,0,0,0,0,0,58,0,,0.0,0.0,0.71,0.0,-13.5
TX-004871,2024-09-11,2024-09,2024Q3,SEO / Blog,evergreen,Ecommerce,known_lead,mobile,CO,organic_or_owned,53.92,1.4,baseline,standard,0,0,0,0,0,81,0,,0.0,0.0,0.725,0.0,-1.4
TX-004872,2024-09-11,2024-09,2024Q3,SEO / Blog,cold_acquisition,SMB,returning_customer,desktop,ES,organic_or_owned,0.34,1.47,baseline,standard,0,0,0,0,0,70,0,,0.0,0.0,0.778,0.0,-1.47
TX-004873,2024-09-12,2024-09,2024Q3,Email,retargeting,Ecommerce,new_visitor,desktop,ES,organic_or_owned,0.0,0.49,baseline,standard,0,0,0,0,0,46,0,,0.0,0.0,0.752,0.0,-0.49
TX-004874,2024-09-12,2024-09,2024Q3,TikTok Ads,evergreen,B2B Services,known_lead,desktop,CL,high,492.32,11.72,baseline,standard,0,0,0,0,0,49,0,,0.0,0.0,0.717,0.0,-11.72
TX-004875,2024-09-12,2024-09,2024Q3,Email,launch,Ecommerce,known_lead,tablet,MX,organic_or_owned,36.99,0.58,baseline,standard,0,0,0,0,0,61,0,,0.0,0.0,0.78,0.0,-0.58
TX-004876,2024-09-12,2024-09,2024Q3,Google Ads,nurture,SMB,new_visitor,mobile,AR,high,494.95,13.26,baseline,standard,0,0,0,0,0,32,0,,0.0,0.0,0.745,0.0,-13.26
TX-004877,2024-09-12,2024-09,2024Q3,Google Ads,cold_acquisition,Ecommerce,new_visitor,mobile,ES,high,452.27,14.16,baseline,standard,0,0,0,0,0,34,0,,0.0,0.0,0.734,0.0,-14.16
TX-004878,2024-09-12,2024-09,2024Q3,Email,nurture,Enterprise,returning_customer,mobile,ES,organic_or_owned,26.64,0.71,baseline,standard,0,0,0,0,0,84,0,,0.0,0.0,0.819,0.0,-0.71
TX-004879,2024-09-12,2024-09,2024Q3,Webinar,nurture,Enterprise,new_visitor,mobile,CO,organic_or_owned,69.77,5.77,baseline,standard,0,0,0,0,0,59,0,,0.0,0.0,0.752,0.0,-5.77
TX-004880,2024-09-12,2024-09,2024Q3,Webinar,nurture,Enterprise,known_lead,desktop,ES,organic_or_owned,0.0,6.67,baseline,standard,0,0,0,0,0,82,0,,0.0,0.0,0.73,0.0,-6.67
TX-004881,2024-09-12,2024-09,2024Q3,Email,nurture,B2B Services,known_lead,mobile,MX,organic_or_owned,0.0,0.59,baseline,standard,0,0,0,0,0,78,0,,0.0,0.0,0.787,0.0,-0.59
TX-004882,2024-09-12,2024-09,2024Q3,Facebook Ads,retargeting,Creator,known_lead,desktop,CO,high,808.8,17.19,baseline,standard,0,0,0,0,0,53,0,,0.0,0.0,0.705,0.0,-17.19
TX-004883,2024-09-12,2024-09,2024Q3,Webinar,nurture,SMB,returning_customer,desktop,ES,organic_or_owned,0.0,5.71,baseline,standard,0,0,0,0,0,63,0,,0.0,0.0,0.745,0.0,-5.71
TX-004884,2024-09-12,2024-09,2024Q3,Facebook Ads,cold_acquisition,Creator,returning_customer,mobile,CL,high,710.66,13.13,baseline,standard,0,0,0,0,0,59,0,,0.0,0.0,0.723,0.0,-13.13
TX-004885,2024-09-12,2024-09,2024Q3,Email,retargeting,B2B Services,new_visitor,desktop,ES,organic_or_owned,0.0,0.65,baseline,standard,0,0,0,0,0,61,0,,0.0,0.0,0.791,0.0,-0.65
TX-004886,2024-09-12,2024-09,2024Q3,SEO / Blog,nurture,B2B Services,known_lead,desktop,CO,organic_or_owned,33.38,1.72,baseline,standard,0,0,0,0,0,84,1,4,1114.87,1114.87,0.725,808.28,784.56
TX-004887,2024-09-12,2024-09,2024Q3,Google Ads,retargeting,B2B Services,new_visitor,desktop,MX,high,455.3,14.35,baseline,standard,0,0,0,0,0,28,0,,0.0,0.0,0.704,0.0,-14.35
TX-004888,2024-09-12,2024-09,2024Q3,Webinar,nurture,B2B Services,new_visitor,desktop,CL,organic_or_owned,0.0,6.95,baseline,standard,0,0,0,0,0,63,0,,0.0,0.0,0.697,0.0,-6.95
TX-004889,2024-09-12,2024-09,2024Q3,Google Ads,cold_acquisition,SMB,new_visitor,desktop,ES,high,561.28,13.17,baseline,standard,0,0,0,0,0,34,0,,0.0,0.0,0.725,0.0,-13.17
TX-004890,2024-09-13,2024-09,2024Q3,Facebook Ads,cold_acquisition,SMB,known_lead,mobile,ES,high,692.52,19.56,baseline,standard,0,0,0,0,0,46,0,,0.0,0.0,0.695,0.0,-19.56
TX-004891,2024-09-13,2024-09,2024Q3,Facebook Ads,nurture,Ecommerce,known_lead,desktop,ES,high,537.33,14.44,baseline,standard,0,0,0,0,0,42,0,,0.0,0.0,0.675,0.0,-14.44
TX-004892,2024-09-13,2024-09,2024Q3,Google Ads,launch,B2B Services,returning_customer,desktop,ES,high,570.93,14.63,baseline,standard,0,0,0,0,0,70,0,,0.0,0.0,0.712,0.0,-14.63
TX-004893,2024-09-13,2024-09,2024Q3,Facebook Ads,cold_acquisition,Enterprise,new_visitor,desktop,ES,high,596.47,17.44,baseline,standard,0,0,0,0,0,67,0,,0.0,0.0,0.691,0.0,-17.44
TX-004894,2024-09-13,2024-09,2024Q3,Email,retargeting,Creator,known_lead,mobile,US Hispanic,organic_or_owned,0.0,0.68,baseline,standard,0,0,0,0,0,75,0,,0.0,0.0,0.77,0.0,-0.68
TX-004895,2024-09-13,2024-09,2024Q3,Facebook Ads,cold_acquisition,B2B Services,known_lead,desktop,ES,high,585.64,17.49,baseline,standard,0,0,0,0,0,32,0,,0.0,0.0,0.642,0.0,-17.49
TX-004896,2024-09-13,2024-09,2024Q3,Google Ads,retargeting,SMB,new_visitor,desktop,CO,high,599.27,11.24,baseline,standard,0,0,0,0,0,40,0,,0.0,0.0,0.704,0.0,-11.24
TX-004897,2024-09-13,2024-09,2024Q3,Google Ads,launch,SMB,returning_customer,mobile,ES,high,608.77,15.84,baseline,standard,0,0,0,0,0,74,0,,0.0,0.0,0.75,0.0,-15.84
TX-004898,2024-09-13,2024-09,2024Q3,TikTok Ads,evergreen,B2B Services,new_visitor,desktop,ES,high,529.19,12.15,baseline,standard,0,0,0,0,0,49,0,,0.0,0.0,0.731,0.0,-12.15
TX-004899,2024-09-13,2024-09,2024Q3,Email,nurture,B2B Services,new_visitor,desktop,MX,organic_or_owned,0.0,0.74,baseline,standard,0,0,0,0,0,61,0,,0.0,0.0,0.765,0.0,-0.74
TX-004900,2024-09-13,2024-09,2024Q3,Facebook Ads,cold_acquisition,Creator,new_visitor,desktop,MX,high,687.03,20.1,baseline,standard,0,0,0,0,0,45,0,,0.0,0.0,0.696,0.0,-20.1
TX-004901,2024-09-13,2024-09,2024Q3,Email,evergreen,B2B Services,returning_customer,desktop,ES,organic_or_owned,0.0,0.69,baseline,standard,0,0,0,0,0,87,0,,0.0,0.0,0.804,0.0,-0.69
TX-004902,2024-09-13,2024-09,2024Q3,SEO / Blog,cold_acquisition,Ecommerce,known_lead,mobile,ES,organic_or_owned,0.0,2.0,baseline,standard,0,0,0,0,0,54,0,,0.0,0.0,0.711,0.0,-2.0
TX-004903,2024-09-13,2024-09,2024Q3,Google Ads,retargeting,Enterprise,returning_customer,mobile,ES,high,480.08,13.42,baseline,standard,0,0,0,0,0,64,0,,0.0,0.0,0.686,0.0,-13.42
TX-004904,2024-09-13,2024-09,2024Q3,SEO / Blog,retargeting,Ecommerce,known_lead,desktop,AR,organic_or_owned,0.0,1.4,baseline,standard,0,0,0,0,0,73,0,,0.0,0.0,0.767,0.0,-1.4
TX-004905,2024-09-13,2024-09,2024Q3,Google Ads,cold_acquisition,Enterprise,new_visitor,mobile,ES,high,478.52,9.5,baseline,standard,0,0,0,0,0,56,0,,0.0,0.0,0.722,0.0,-9.5
TX-004906,2024-09-13,2024-09,2024Q3,Afiliados,cold_acquisition,B2B Services,new_visitor,mobile,ES,organic_or_owned,0.0,5.69,baseline,standard,0,0,0,0,0,59,0,,0.0,0.0,0.694,0.0,-5.69
TX-004907,2024-09-13,2024-09,2024Q3,Afiliados,cold_acquisition,Ecommerce,new_visitor,desktop,ES,organic_or_owned,27.52,4.01,baseline,standard,0,0,0,0,0,49,0,,0.0,0.0,0.732,0.0,-4.01
TX-004908,2024-09-13,2024-09,2024Q3,SEO / Blog,cold_acquisition,B2B Services,known_lead,desktop,MX,organic_or_owned,26.08,2.13,baseline,standard,0,0,0,0,0,71,0,,0.0,0.0,0.698,0.0,-2.13
TX-004909,2024-09-13,2024-09,2024Q3,Facebook Ads,launch,Creator,returning_customer,mobile,ES,high,620.34,14.58,baseline,standard,0,0,0,0,0,46,0,,0.0,0.0,0.789,0.0,-14.58
TX-004910,2024-09-13,2024-09,2024Q3,SEO / Blog,evergreen,SMB,known_lead,mobile,CO,organic_or_owned,74.05,1.76,baseline,standard,0,0,0,0,0,72,0,,0.0,0.0,0.737,0.0,-1.76
TX-004911,2024-09-14,2024-09,2024Q3,Google Ads,retargeting,Enterprise,new_visitor,desktop,ES,high,546.15,12.95,baseline,standard,0,0,0,0,0,33,0,,0.0,0.0,0.713,0.0,-12.95
TX-004912,2024-09-14,2024-09,2024Q3,SEO / Blog,cold_acquisition,SMB,new_visitor,desktop,ES,organic_or_owned,0.0,2.11,baseline,standard,0,0,0,0,0,50,0,,0.0,0.0,0.737,0.0,-2.11
TX-004913,2024-09-14,2024-09,2024Q3,Facebook Ads,cold_acquisition,Enterprise,new_visitor,desktop,CL,high,781.03,13.56,baseline,standard,0,0,0,0,0,35,0,,0.0,0.0,0.735,0.0,-13.56
TX-004914,2024-09-14,2024-09,2024Q3,Facebook Ads,nurture,B2B Services,new_visitor,mobile,AR,high,575.81,17.1,baseline,standard,0,0,0,0,0,32,0,,0.0,0.0,0.728,0.0,-17.1
TX-004915,2024-09-14,2024-09,2024Q3,Email,nurture,Ecommerce,new_visitor,desktop,MX,organic_or_owned,0.0,0.8,baseline,standard,0,0,0,0,0,53,0,,0.0,0.0,0.758,0.0,-0.8
TX-004916,2024-09-14,2024-09,2024Q3,TikTok Ads,evergreen,SMB,new_visitor,mobile,US Hispanic,high,466.04,10.09,baseline,standard,0,0,0,0,0,31,0,,0.0,0.0,0.72,0.0,-10.09
TX-004917,2024-09-14,2024-09,2024Q3,Webinar,nurture,Ecommerce,known_lead,desktop,AR,organic_or_owned,0.0,5.28,baseline,standard,0,0,0,0,0,71,0,,0.0,0.0,0.789,0.0,-5.28
TX-004918,2024-09-14,2024-09,2024Q3,Webinar,evergreen,B2B Services,returning_customer,desktop,CO,organic_or_owned,59.04,4.47,baseline,standard,0,0,0,0,0,79,0,,0.0,0.0,0.725,0.0,-4.47
TX-004919,2024-09-14,2024-09,2024Q3,Email,nurture,Creator,returning_customer,desktop,ES,organic_or_owned,0.0,0.77,baseline,standard,0,0,0,0,0,78,0,,0.0,0.0,0.739,0.0,-0.77
TX-004920,2024-09-14,2024-09,2024Q3,Google Ads,retargeting,SMB,returning_customer,desktop,CL,high,546.64,12.6,baseline,standard,0,0,0,0,0,60,0,,0.0,0.0,0.7,0.0,-12.6
TX-004921,2024-09-14,2024-09,2024Q3,Facebook Ads,evergreen,Ecommerce,known_lead,desktop,MX,high,670.97,14.04,baseline,standard,0,0,0,0,0,49,0,,0.0,0.0,0.671,0.0,-14.04
TX-004922,2024-09-14,2024-09,2024Q3,Google Ads,launch,SMB,new_visitor,desktop,ES,high,487.92,11.9,baseline,standard,0,0,0,0,0,31,0,,0.0,0.0,0.733,0.0,-11.9
TX-004923,2024-09-14,2024-09,2024Q3,Facebook Ads,cold_acquisition,Enterprise,known_lead,desktop,US Hispanic,high,640.16,14.35,baseline,standard,0,0,0,0,0,50,0,,0.0,0.0,0.678,0.0,-14.35
TX-004924,2024-09-14,2024-09,2024Q3,Google Ads,cold_acquisition,Creator,new_visitor,mobile,ES,high,530.32,12.9,baseline,standard,0,0,0,0,0,41,0,,0.0,0.0,0.702,0.0,-12.9
TX-004925,2024-09-14,2024-09,2024Q3,Facebook Ads,cold_acquisition,Creator,new_visitor,desktop,CO,high,600.08,15.24,baseline,standard,0,0,0,0,0,29,0,,0.0,0.0,0.692,0.0,-15.24
TX-004926,2024-09-14,2024-09,2024Q3,Webinar,retargeting,B2B Services,returning_customer,desktop,US Hispanic,organic_or_owned,0.0,6.19,baseline,standard,0,0,0,0,0,61,1,16,1427.46,1427.46,0.782,1116.27,1088.08
TX-004927,2024-09-14,2024-09,2024Q3,Email,launch,SMB,known_lead,mobile,CL,organic_or_owned,16.98,0.42,baseline,standard,0,0,0,0,0,41,0,,0.0,0.0,0.782,0.0,-0.42
TX-004928,2024-09-14,2024-09,2024Q3,Facebook Ads,cold_acquisition,Ecommerce,new_visitor,mobile,ES,high,807.17,14.83,baseline,standard,0,0,0,0,0,26,0,,0.0,0.0,0.741,0.0,-14.83
TX-004929,2024-09-14,2024-09,2024Q3,Google Ads,cold_acquisition,SMB,new_visitor,tablet,ES,high,465.14,19.29,baseline,standard,0,0,0,0,0,36,0,,0.0,0.0,0.663,0.0,-19.29
